Id,groupId,matchId,assists,boosts,damageDealt,DBNOs,headshotKills,heals,killPlace,killPoints,kills,killStreaks,longestKill,matchDuration,matchType,maxPlace,numGroups,rankPoints,revives,rideDistance,roadKills,swimDistance,teamKills,vehicleDestroys,walkDistance,weaponsAcquired,winPoints,winPlacePerc,totalDistance,headshotRate,itemsUsed,playStyle
0.0,0.0,0.0,0,1,68.19,1,0,0,75,0,0,0,0.0,1877,0.0,26,24,1542,0,603.0,0,0.0,0,0,927.1,1,0,0.2,1530.1,0.0,1,Survivalist
0.0,0.0,0.0,1,2,31.99,0,0,2,55,1224,0,0,0.0,1366,0.0,27,25,0,1,810.8,0,0.0,0,0,1316.0,2,1467,0.5769,2126.8,0.0,4,Survivalist
0.0,0.0,0.0,0,0,0.0,0,0,0,55,0,0,0,0.0,1377,0.0,46,45,1487,0,0.0,0,6.702,0,0,1407.0,3,0,0.5556,1413.702,0.0,0,Survivalist
0.0,0.0,0.0,1,5,0.0,0,0,8,5,1267,3,1,257.2,1865,0.0,26,25,0,3,1948.0,0,0.0,0,0,0.0,2,1435,0.0,1948.0,0.0,13,Aggressive
0.0,0.0,0.0,0,0,92.88,0,0,0,97,0,0,0,0.0,1445,0.0,97,91,1626,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,Survivalist
0.0,0.0,0.0,0,2,0.0,0,0,1,23,0,1,1,20.56,1873,0.0,47,45,1517,1,1551.0,0,0.0,0,0,2771.0,7,0,0.8478,4322.0,0.0,3,Aggressive
0.0,0.0,0.0,0,0,30.6,0,0,0,58,1000,0,0,0.0,1793,0.0,46,46,0,0,0.0,0,0.0,0,0,1254.0,3,1500,0.5556,1254.0,0.0,0,Survivalist
0.0,0.0,0.0,0,1,108.0,0,0,0,32,0,1,1,1.488,2049,0.0,94,89,1500,0,0.0,0,0.0,0,0,2121.0,12,0,0.5161,2121.0,0.0,1,Aggressive
0.0,0.0,0.0,0,0,0.0,0,0,0,93,0,0,0,0.0,1915,0.0,98,93,1473,0,0.0,0,0.0,0,0,56.17,1,0,0.0206,56.17,0.0,0,Survivalist
0.0,0.0,0.0,0,0,62.79,0,0,0,79,0,0,0,0.0,1826,0.0,48,47,1505,0,0.0,0,0.0,0,0,410.4,3,0,0.2128,410.4,0.0,0,Survivalist
0.0,0.0,0.0,0,0,334.3,3,0,7,22,1260,2,1,10.44,1780,0.0,27,27,0,0,0.0,0,0.0,0,0,156.0,2,1378,0.1154,156.0,0.0,7,Aggressive
0.0,0.0,0.0,0,4,100.0,0,0,11,29,0,1,1,5.283,1369,0.0,95,95,1511,0,0.0,0,0.0,0,0,2469.0,5,0,0.8085,2469.0,0.0,15,Aggressive
0.0,0.0,0.0,0,6,160.0,0,0,0,13,1331,2,1,70.26,1401,0.0,96,95,0,0,0.0,0,0.0,0,0,3157.0,6,1627,1.0,3157.0,0.0,6,Aggressive
0.0,0.0,0.0,0,3,363.3,2,1,4,9,1505,3,1,30.6,1358,0.0,29,26,0,0,0.0,1,0.0,0,0,3249.0,5,1569,0.9286,3249.0,0.3333333333333333,7,Aggressive
0.0,0.0,0.0,0,0,105.8,0,0,0,71,0,0,0,0.0,1293,0.0,28,27,1436,0,0.0,0,0.0,0,0,105.5,3,0,0.2593,105.5,0.0,0,Survivalist
0.0,0.0,0.0,0,1,0.0,0,0,0,81,1274,0,0,0.0,1778,0.0,29,29,0,0,0.0,0,0.0,0,0,58.35,2,1476,0.1429,58.35,0.0,1,Survivalist
0.0,0.0,0.0,2,6,133.7,0,0,2,46,0,0,0,0.0,1365,0.0,30,29,1532,1,1168.0,0,0.0,0,0,2758.0,3,0,0.8276,3926.0,0.0,8,Survivalist
0.0,0.0,0.0,0,0,0.0,0,0,0,92,0,0,0,0.0,1843,0.0,28,27,1474,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,Survivalist
0.0,0.0,0.0,0,0,0.0,0,0,0,60,0,0,0,0.0,1859,0.0,49,48,1407,0,0.0,0,0.0,0,0,100.8,1,0,0.5,100.8,0.0,0,Survivalist
0.0,0.0,0.0,0,1,0.0,0,0,1,46,1000,0,0,0.0,1366,0.0,29,28,0,0,0.0,0,176.2,0,0,2017.0,6,1500,0.7143,2193.2,0.0,2,Survivalist
0.0,0.0,0.0,0,0,150.1,1,0,2,74,0,0,0,0.0,1418,0.0,29,28,1415,0,0.0,0,0.0,0,0,169.4,2,0,0.2857,169.4,0.0,2,Survivalist
0.0,0.0,0.0,0,0,0.0,0,0,0,70,0,0,0,0.0,1896,0.0,28,28,1500,0,0.0,0,0.0,0,0,224.8,3,0,0.3333,224.8,0.0,0,Survivalist
0.0,0.0,0.0,2,5,925.3,3,3,2,2,0,8,2,202.6,1898,0.0,50,48,1558,0,3243.0,0,0.0,0,0,3147.0,11,0,1.0,6390.0,0.375,7,Aggressive
0.0,0.0,0.0,0,0,0.0,0,0,0,52,0,0,0,0.0,1653,0.0,48,47,1504,0,0.0,0,0.0,0,0,279.8,2,0,0.7234,279.8,0.0,0,Survivalist
0.0,0.0,0.0,0,0,0.0,0,0,0,54,0,0,0,0.0,1263,0.0,27,26,1450,0,0.0,0,24.4,0,0,513.5,7,0,0.5769,537.9,0.0,0,Survivalist
0.0,0.0,0.0,0,0,77.08,0,0,0,65,0,0,0,0.0,1971,0.0,49,45,1500,0,0.0,0,0.0,0,0,236.4,4,0,0.4375,236.4,0.0,0,Survivalist
0.0,0.0,0.0,0,3,0.0,0,0,0,55,0,0,0,0.0,1759,0.0,49,48,1502,0,3474.0,0,0.0,0,0,1178.0,4,0,0.5833,4652.0,0.0,3,Survivalist
0.0,0.0,0.0,0,1,34.59,1,0,0,55,1309,0,0,0.0,1286,0.0,27,27,0,1,0.0,0,0.0,0,0,2527.0,5,1530,0.6154,2527.0,0.0,1,Survivalist
0.0,0.0,0.0,0,0,55.67,0,0,1,61,1003,0,0,0.0,1363,0.0,30,30,0,0,316.3,0,0.0,0,0,638.6,5,1499,0.4138,954.9000000000001,0.0,1,Survivalist
0.0,0.0,0.0,0,0,159.5,2,1,3,22,0,2,1,8.404,1870,0.0,27,26,1469,0,0.0,0,0.0,0,0,312.2,5,0,0.0385,312.2,0.5,3,Aggressive
0.0,0.0,0.0,0,0,0.0,0,0,0,87,1302,0,0,0.0,1745,0.0,27,26,0,0,0.0,0,0.0,0,0,23.57,1,1443,0.0,23.57,0.0,0,Survivalist
0.0,0.0,0.0,0,0,0.0,0,0,0,87,1146,0,0,0.0,1180,0.0,32,31,0,0,0.0,0,0.0,0,0,15.3,2,1491,0.0323,15.3,0.0,0,Survivalist
0.0,0.0,0.0,2,3,825.1,5,1,2,1,0,7,3,179.4,1435,0.0,28,27,1450,0,1175.0,0,0.0,0,0,2697.0,4,0,0.9259,3872.0,0.14285714285714285,5,Aggressive
0.0,0.0,0.0,0,4,328.1,0,0,1,6,1227,3,1,204.0,1796,0.0,98,92,0,0,2942.0,0,0.0,0,0,1618.0,4,1552,0.9175,4560.0,0.0,5,Aggressive
0.0,0.0,0.0,0,2,338.5,2,1,1,7,1060,3,2,107.1,1386,0.0,49,41,0,0,0.0,0,0.0,0,0,1913.0,4,1430,0.6042,1913.0,0.3333333333333333,3,Aggressive
0.0,0.0,0.0,0,2,58.8,0,0,2,49,1311,0,0,0.0,1769,0.0,96,92,0,0,0.0,0,0.0,0,0,2028.0,4,1536,0.7684,2028.0,0.0,4,Survivalist
0.0,0.0,0.0,0,2,24.53,0,0,5,60,1320,0,0,0.0,1443,0.0,48,47,0,0,501.3,0,0.0,0,0,1114.0,2,1555,0.5106,1615.3,0.0,7,Survivalist
0.0,0.0,0.0,0,0,0.0,0,0,0,93,360,0,0,0.0,1466,0.0,97,82,0,0,0.0,0,0.0,0,0,0.0,0,840,0.0,0.0,0.0,0,Survivalist
0.0,0.0,0.0,0,0,0.0,0,0,1,72,1081,0,0,0.0,1324,0.0,27,26,0,0,0.0,0,0.0,0,0,316.1,3,1504,0.1923,316.1,0.0,1,Survivalist
0.0,0.0,0.0,1,7,578.0,3,4,4,1,1359,7,2,71.7,1399,0.0,49,47,0,1,0.0,0,0.0,0,0,4168.0,4,1504,0.9792,4168.0,0.5714285714285714,11,Aggressive
0.0,0.0,0.0,0,2,105.9,0,0,0,19,0,2,1,18.87,1345,0.0,97,95,1488,0,0.0,0,0.0,0,0,187.8,2,0,0.4167,187.8,0.0,2,Aggressive
0.0,0.0,0.0,0,0,269.0,1,0,1,36,1195,1,1,12.43,1402,0.0,30,29,0,0,0.0,0,0.0,0,0,493.1,3,1468,0.3793,493.1,0.0,1,Aggressive
0.0,0.0,0.0,0,0,62.38,1,2,0,37,0,1,1,10.79,1350,0.0,29,29,1499,0,0.0,0,0.0,0,0,658.0,3,0,0.2143,658.0,2.0,0,Aggressive
0.0,0.0,0.0,0,0,0.0,0,0,0,32,1004,1,1,9.988,1895,0.0,98,95,0,0,0.0,0,0.0,0,0,1499.0,5,1457,0.4536,1499.0,0.0,0,Aggressive
0.0,0.0,0.0,0,2,0.0,0,0,5,17,1338,2,1,33.97,1785,0.0,96,92,0,0,1891.0,0,0.0,0,0,1373.0,6,1594,0.6947,3264.0,0.0,7,Aggressive
0.0,0.0,0.0,0,0,95.5,1,0,0,58,0,0,0,0.0,1398,0.0,24,24,1480,0,0.0,0,0.0,0,0,2080.0,7,0,0.3913,2080.0,0.0,0,Survivalist
0.0,0.0,0.0,0,0,27.68,0,0,0,51,0,0,0,0.0,1873,0.0,23,22,1484,0,0.0,0,0.0,0,0,2664.0,5,0,0.5909,2664.0,0.0,0,Survivalist
0.0,0.0,0.0,0,0,0.0,0,0,0,53,0,0,0,0.0,1388,0.0,27,27,1457,0,0.0,0,0.0,0,0,2073.0,6,0,0.6538,2073.0,0.0,0,Survivalist
0.0,0.0,0.0,0,0,0.0,0,0,0,83,0,0,0,0.0,1985,0.0,98,94,1502,0,0.0,0,0.0,0,0,119.2,2,0,0.1237,119.2,0.0,0,Survivalist
0.0,0.0,0.0,0,4,429.5,0,0,4,6,0,4,1,311.0,1936,0.0,97,95,1494,0,2652.0,0,0.0,0,0,3625.0,7,0,0.7604,6277.0,0.0,8,Aggressive
0.0,0.0,0.0,1,0,83.96,1,0,0,26,0,1,1,4.629,1832,0.0,29,28,1412,0,5326.0,0,0.0,1,0,3308.0,7,0,0.8214,8634.0,0.0,0,Aggressive
0.0,0.0,0.0,1,2,0.0,2,1,2,12,0,3,1,46.09,1394,0.0,29,28,1486,0,0.0,0,0.0,0,0,592.4,3,0,0.3929,592.4,0.3333333333333333,4,Aggressive
0.0,0.0,0.0,1,1,187.1,1,0,0,16,1265,2,2,14.65,1348,0.0,47,46,0,0,2126.0,0,0.0,0,0,654.8,9,1619,0.8913,2780.8,0.0,1,Aggressive
0.0,0.0,0.0,0,4,0.0,0,0,6,55,1000,0,0,0.0,1357,0.0,29,27,0,0,0.0,0,152.6,0,0,2465.0,7,1500,0.7857,2617.6,0.0,10,Survivalist
0.0,0.0,0.0,0,2,82.0,1,2,1,29,0,1,1,62.75,1250,0.0,27,27,1484,0,0.0,0,0.0,0,0,1804.0,4,0,0.5769,1804.0,2.0,3,Aggressive
0.0,0.0,0.0,0,0,0.0,0,0,0,97,0,0,0,0.0,1351,0.0,98,98,1500,0,0.0,0,0.0,0,0,33.43,1,0,0.0103,33.43,0.0,0,Survivalist
0.0,0.0,0.0,1,0,80.72,0,0,0,36,1030,0,0,0.0,1903,0.0,29,29,0,0,0.0,0,0.0,0,0,260.0,2,1506,0.9286,260.0,0.0,0,Survivalist
0.0,0.0,0.0,0,0,121.8,0,0,2,64,1161,0,0,0.0,1277,0.0,50,49,0,0,0.0,0,0.0,0,0,191.1,1,1480,0.3878,191.1,0.0,2,Survivalist
0.0,0.0,0.0,0,0,0.0,0,0,0,88,0,0,0,0.0,1871,0.0,27,26,1395,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,Survivalist
0.0,0.0,0.0,0,0,100.0,0,1,0,41,0,1,1,23.98,1355,0.0,98,97,1512,0,0.0,0,0.0,0,0,130.4,1,0,0.2784,130.4,1.0,0,Aggressive
0.0,0.0,0.0,1,2,281.7,3,1,13,19,0,2,1,24.66,1407,0.0,27,26,1491,1,0.0,0,0.0,2,0,504.7,4,0,0.4615,504.7,0.5,15,Aggressive
0.0,0.0,0.0,0,0,79.98,0,0,1,59,0,0,0,0.0,1806,0.0,49,48,1491,0,0.0,0,0.0,0,0,1822.0,3,0,0.4583,1822.0,0.0,1,Survivalist
0.0,0.0,0.0,0,5,456.1,3,0,1,17,0,2,1,56.47,1769,0.0,27,26,1490,0,2294.0,0,0.0,0,0,3753.0,4,0,0.7308,6047.0,0.0,6,Aggressive
0.0,0.0,0.0,1,0,100.0,1,1,0,43,0,1,1,31.23,1322,0.0,48,44,1528,0,0.0,0,0.0,0,0,143.4,2,0,0.0851,143.4,1.0,0,Aggressive
0.0,0.0,0.0,1,0,70.73,0,0,0,91,0,0,0,0.0,1834,0.0,96,95,1482,0,0.0,0,0.0,0,0,25.03,2,0,0.0526,25.03,0.0,0,Survivalist
0.0,0.0,0.0,0,0,100.0,1,0,0,57,1173,0,0,0.0,1463,0.0,49,47,0,1,453.6,0,0.0,0,0,1426.0,6,1503,0.625,1879.6,0.0,0,Survivalist
0.0,0.0,0.0,0,0,100.0,1,0,0,74,1000,0,0,0.0,1353,0.0,26,24,0,0,0.0,0,0.0,1,0,348.4,2,1500,0.16,348.4,0.0,0,Survivalist
0.0,0.0,0.0,0,0,38.7,0,0,0,46,0,0,0,0.0,1851,0.0,48,46,1513,0,2666.0,0,0.0,0,0,1849.0,8,0,0.6809,4515.0,0.0,0,Survivalist
0.0,0.0,0.0,0,0,100.0,1,0,0,40,1258,1,1,6.209,1892,0.0,26,26,0,0,0.0,0,0.0,0,0,248.1,2,1458,0.08,248.1,0.0,0,Aggressive
0.0,0.0,0.0,0,0,140.8,1,0,2,29,0,1,1,100.7,1429,0.0,48,47,1516,0,0.0,0,0.0,0,0,1187.0,4,0,0.6383,1187.0,0.0,2,Aggressive
0.0,0.0,0.0,0,1,102.5,1,0,0,27,0,1,1,97.01,1970,0.0,28,25,1481,0,0.0,0,0.0,0,0,1148.0,6,0,0.4444,1148.0,0.0,1,Aggressive
0.0,0.0,0.0,0,6,597.1,4,2,4,2,1154,7,2,183.0,1919,0.0,48,47,0,0,1792.0,0,0.0,0,0,3114.0,4,1529,1.0,4906.0,0.2857142857142857,10,Aggressive
0.0,0.0,0.0,1,0,88.9,1,0,3,50,1000,0,0,0.0,1314,0.0,28,26,0,0,0.0,0,0.0,0,0,1645.0,7,1500,0.7778,1645.0,0.0,3,Survivalist
0.0,0.0,0.0,0,0,507.4,2,0,0,34,1252,0,0,0.0,1753,0.0,27,25,0,0,1552.0,0,0.0,0,0,3586.0,5,1424,0.9615,5138.0,0.0,0,Survivalist
0.0,0.0,0.0,0,0,533.8,3,0,0,14,0,3,2,12.88,1340,0.0,48,48,1632,1,0.0,0,21.21,0,0,651.1,7,0,0.0,672.3100000000001,0.0,0,Aggressive
0.0,0.0,0.0,0,0,0.0,0,0,0,92,0,0,0,0.0,1781,0.0,49,47,1500,0,0.0,0,0.0,0,0,154.5,1,0,0.0417,154.5,0.0,0,Survivalist
0.0,0.0,0.0,0,1,9.7,1,0,0,29,1165,1,1,11.55,1393,0.0,28,27,0,2,0.0,0,0.0,0,0,761.0,3,1425,0.4815,761.0,0.0,1,Aggressive
0.0,0.0,0.0,0,1,284.7,1,2,6,16,1441,2,2,11.18,1429,0.0,50,48,0,1,0.0,0,0.0,0,0,700.9,7,1516,0.5102,700.9,1.0,7,Aggressive
0.0,0.0,0.0,0,1,100.0,1,0,1,36,0,1,1,5.663,1958,0.0,28,27,1639,0,0.0,0,0.0,0,0,573.3,5,0,0.1111,573.3,0.0,2,Aggressive
0.0,0.0,0.0,0,2,0.0,2,1,2,5,0,3,2,22.28,1369,0.0,28,28,1358,0,0.0,0,0.0,0,0,2625.0,2,0,0.7778,2625.0,0.3333333333333333,4,Aggressive
0.0,0.0,0.0,1,4,0.0,1,1,1,16,1363,2,1,86.92,1421,0.0,30,29,0,1,0.0,0,202.5,0,0,2517.0,8,1477,0.9655,2719.5,0.5,5,Aggressive
0.0,0.0,0.0,0,0,0.0,0,0,1,57,1000,0,0,0.0,1380,0.0,48,47,0,0,0.0,0,0.0,0,0,1331.0,5,1500,0.617,1331.0,0.0,1,Survivalist
0.0,0.0,0.0,0,3,76.62,1,0,2,17,1210,2,1,169.4,1866,0.0,29,29,0,0,1487.0,0,0.0,0,0,4009.0,5,1508,0.7857,5496.0,0.0,5,Aggressive
0.0,0.0,0.0,0,3,395.1,2,3,2,13,1000,2,1,124.4,1376,0.0,49,48,0,0,0.0,0,0.0,0,0,2080.0,7,1500,0.875,2080.0,1.5,5,Aggressive
0.0,0.0,0.0,0,0,60.8,1,0,0,35,1261,1,1,75.99,1396,0.0,47,45,0,1,0.0,0,0.0,0,0,175.2,2,1490,0.3478,175.2,0.0,0,Aggressive
0.0,0.0,0.0,1,8,118.8,1,0,20,42,0,0,0,0.0,1823,0.0,29,27,1400,1,3160.0,0,373.2,1,0,2760.0,9,0,0.9286,6293.2,0.0,28,Survivalist
0.0,0.0,0.0,0,5,149.3,0,0,4,24,0,1,1,113.4,1419,0.0,49,49,1534,1,0.0,0,382.2,0,0,2724.0,5,0,0.9375,3106.2,0.0,9,Aggressive
0.0,0.0,0.0,0,0,148.6,0,0,0,13,1099,2,1,26.61,1928,0.0,95,92,0,0,2348.0,0,0.0,0,0,964.5,6,1520,0.7128,3312.5,0.0,0,Aggressive
0.0,0.0,0.0,0,0,74.2,1,0,0,66,1406,0,0,0.0,1267,0.0,29,28,0,1,0.0,0,0.0,1,0,272.6,3,1584,0.4643,272.6,0.0,0,Survivalist
0.0,0.0,0.0,0,7,4.19,1,2,9,32,0,1,1,44.81,1895,0.0,28,28,1437,0,0.0,0,0.0,0,0,2925.0,8,0,0.7037,2925.0,2.0,16,Aggressive
0.0,0.0,0.0,0,0,147.9,1,0,0,35,1014,1,1,15.62,1800,0.0,28,26,0,0,0.0,0,0.0,0,0,81.15,1,1505,0.0,81.15,0.0,0,Aggressive
0.0,0.0,0.0,1,0,95.8,0,0,0,88,0,0,0,0.0,1915,0.0,98,93,1474,0,0.0,0,0.0,0,0,59.16,5,0,0.0722,59.16,0.0,0,Survivalist
0.0,0.0,0.0,0,1,0.0,3,1,1,14,0,3,1,8.875,1391,0.0,28,27,1500,1,0.0,0,0.0,0,0,0.0,3,0,0.0,0.0,0.3333333333333333,2,Aggressive
0.0,0.0,0.0,0,0,0.0,0,0,0,88,1063,0,0,0.0,1288,0.0,28,28,0,0,0.0,0,0.0,0,0,164.8,5,1508,0.0741,164.8,0.0,0,Survivalist
0.0,0.0,0.0,0,0,268.3,2,1,0,13,0,3,2,10.64,1380,0.0,49,48,1511,1,0.0,0,0.0,0,0,289.3,6,0,0.3333,289.3,0.3333333333333333,0,Aggressive
0.0,0.0,0.0,0,0,0.0,0,0,0,50,0,0,0,0.0,1288,0.0,26,23,1413,0,0.0,0,24.33,0,0,15.31,0,0,0.52,39.64,0.0,0,Survivalist
0.0,0.0,0.0,0,6,0.0,0,0,12,51,0,0,0,0.0,1349,0.0,26,26,1418,1,1093.0,0,0.0,0,0,2933.0,6,0,0.64,4026.0,0.0,18,Survivalist
0.0,0.0,0.0,0,0,200.0,2,0,0,22,0,2,2,5.638,2083,0.0,25,25,1500,0,0.0,0,0.0,0,0,6.167,1,0,0.25,6.167,0.0,0,Aggressive
0.0,0.0,0.0,1,2,153.8,1,0,6,53,1000,0,0,0.0,2202,0.0,47,44,0,0,9212.0,0,157.9,1,0,694.9,3,1500,0.6087,10064.8,0.0,8,Survivalist
0.0,0.0,0.0,0,0,0.0,0,0,2,74,0,0,0,0.0,1259,0.0,49,48,1464,0,0.0,0,0.0,0,0,160.4,1,0,0.375,160.4,0.0,2,Survivalist
0.0,0.0,0.0,0,0,0.0,0,0,0,59,1153,0,0,0.0,1877,0.0,28,28,0,0,1600.0,0,0.0,0,0,1148.0,3,1455,0.4074,2748.0,0.0,0,Survivalist
0.0,0.0,0.0,0,0,130.1,1,1,0,37,0,1,1,3.907,1839,0.0,29,28,1408,0,0.0,0,0.0,0,0,98.78,1,0,0.0357,98.78,1.0,0,Aggressive
0.0,0.0,0.0,0,5,0.0,0,0,6,47,0,0,0,0.0,1875,0.0,27,25,1466,0,5682.0,0,0.0,0,0,1100.0,4,0,0.6923,6782.0,0.0,11,Survivalist
0.0,0.0,0.0,0,5,0.0,1,0,1,24,0,1,1,7.941,1413,0.0,31,28,1397,0,0.0102,0,9.323,0,0,3192.0,7,0,0.0,3201.3332,0.0,6,Aggressive
0.0,0.0,0.0,0,0,0.0,0,0,0,54,944,0,0,0.0,1424,0.0,50,49,0,0,124.0,0,0.0,0,0,2142.0,15,1404,0.7347,2266.0,0.0,0,Survivalist
0.0,0.0,0.0,0,2,345.6,3,0,1,7,1702,3,2,20.86,1400,0.0,28,27,0,0,0.0,0,0.0,0,0,169.6,4,1652,1.0,169.6,0.0,3,Aggressive
0.0,0.0,0.0,0,0,0.0,0,0,2,49,0,0,0,0.0,1384,0.0,28,28,1467,0,512.1,0,0.0,0,0,2172.0,4,0,0.7778,2684.1,0.0,2,Survivalist
0.0,0.0,0.0,0,1,317.8,1,1,1,8,0,3,1,36.65,1963,0.0,48,45,1549,0,0.0,0,0.0,0,0,750.8,3,0,0.5319,750.8,0.3333333333333333,2,Aggressive
0.0,0.0,0.0,0,0,217.0,2,0,0,18,0,2,1,17.2,1910,0.0,28,26,1231,0,0.0,0,0.0,0,0,407.1,2,0,0.3704,407.1,0.0,0,Aggressive
0.0,0.0,0.0,1,0,30.24,0,0,7,48,0,0,0,0.0,1362,0.0,27,27,1605,0,0.0,0,0.0,0,0,1856.0,4,0,0.9615,1856.0,0.0,7,Survivalist
0.0,0.0,0.0,0,0,64.62,0,0,0,97,1353,0,0,0.0,1832,0.0,97,92,0,0,0.0,0,0.0,0,0,3.58,0,1527,0.0,3.58,0.0,0,Survivalist
0.0,0.0,0.0,0,0,0.0,0,0,0,95,0,0,0,0.0,1382,0.0,49,47,1510,0,0.0,0,0.0,0,0,31.96,0,0,0.0,31.96,0.0,0,Survivalist
0.0,0.0,0.0,0,7,0.0,3,2,2,7,1311,60,1,70.83,1509,0.0,45,41,0,0,309.1,0,0.0,0,0,0.0,5,1562,0.0,309.1,0.03333333333333333,9,Aggressive
0.0,0.0,0.0,1,0,0.0,0,0,0,67,0,0,0,0.0,1988,0.0,28,25,1431,0,2664.0,0,0.0,0,0,1638.0,4,0,0.4074,4302.0,0.0,0,Survivalist
0.0,0.0,0.0,0,2,0.0,0,0,0,71,0,0,0,0.0,1385,0.0,49,47,1614,0,0.0,0,0.0,0,0,332.5,1,0,0.3333,332.5,0.0,2,Survivalist
0.0,0.0,0.0,0,0,149.8,0,0,1,59,0,0,0,0.0,1371,0.0,28,26,1458,0,0.0,0,0.0,0,0,873.8,2,0,0.4074,873.8,0.0,1,Survivalist
0.0,0.0,0.0,0,0,32.98,1,0,0,38,1343,1,1,14.18,1812,0.0,29,28,0,0,0.0,0,0.0,0,0,184.1,2,1484,0.1429,184.1,0.0,0,Aggressive
0.0,0.0,0.0,0,2,451.7,3,0,1,5,1059,4,3,82.75,1893,0.0,29,28,0,1,0.0,0,151.0,0,0,3318.0,9,1516,0.9643,3469.0,0.0,3,Aggressive
0.0,0.0,0.0,0,0,125.0,1,0,0,75,0,0,0,0.0,1892,0.0,50,48,1493,1,0.0,0,0.0,0,0,163.6,3,0,0.2245,163.6,0.0,0,Survivalist
0.0,0.0,0.0,0,0,0.0,0,0,0,63,0,0,0,0.0,2089,0.0,28,28,1395,0,0.0,0,0.0,0,0,556.3,6,0,0.5926,556.3,0.0,0,Survivalist
0.0,0.0,0.0,0,0,0.0,0,0,0,91,0,0,0,0.0,1704,0.0,47,44,1514,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,Survivalist
0.0,0.0,0.0,0,4,111.0,1,0,1,37,1295,1,1,1.88,1423,0.0,27,26,0,0,275.1,0,0.0,0,0,1068.0,4,1461,0.6538,1343.1,0.0,5,Aggressive
0.0,0.0,0.0,0,0,46.77,0,0,0,51,1191,0,0,0.0,1312,0.0,29,29,0,0,0.0,0,0.0,0,0,2159.0,5,1502,0.7143,2159.0,0.0,0,Survivalist
0.0,0.0,0.0,2,2,0.0,2,2,3,7,1000,4,2,24.77,1962,0.0,48,48,0,1,187.6,0,0.0,0,1,1767.0,4,1500,0.766,1954.6,0.5,5,Aggressive
0.0,0.0,0.0,0,2,84.16,0,0,0,33,0,1,1,1.67,1381,0.0,49,47,1506,0,0.0,0,0.0,0,0,742.4,8,0,0.4583,742.4,0.0,2,Aggressive
0.0,0.0,0.0,0,2,0.0,0,0,0,57,0,0,0,0.0,1454,0.0,97,96,1486,0,3280.0,0,0.0,0,0,701.4,0,0,0.6354,3981.4,0.0,2,Survivalist
0.0,0.0,0.0,0,0,84.92,0,0,0,71,1155,0,0,0.0,1758,0.0,29,28,0,0,0.0,0,0.0,0,0,1428.0,4,1507,0.2143,1428.0,0.0,0,Survivalist
0.0,0.0,0.0,0,4,58.46,0,0,1,49,0,0,0,0.0,1364,0.0,26,26,1507,0,0.0,0,0.0,0,0,2226.0,9,0,0.76,2226.0,0.0,5,Survivalist
0.0,0.0,0.0,0,1,12.0,0,0,0,61,1000,0,0,0.0,1801,0.0,47,44,0,1,289.1,0,0.0,0,0,1029.0,7,1500,0.413,1318.1,0.0,1,Survivalist
0.0,0.0,0.0,1,0,69.45,0,0,0,58,0,0,0,0.0,1383,0.0,28,28,1500,0,0.0,0,0.0,0,0,1586.0,9,0,0.6296,1586.0,0.0,0,Survivalist
0.0,0.0,0.0,0,4,0.0,4,1,6,3,0,5,2,81.1,1874,0.0,27,25,1460,1,2925.0,0,0.0,0,0,3312.0,6,0,0.9615,6237.0,0.2,10,Aggressive
0.0,0.0,0.0,0,0,103.3,1,0,7,33,1451,1,1,13.74,1330,0.0,28,25,0,0,0.0,0,0.0,0,0,479.9,2,1510,0.4444,479.9,0.0,7,Aggressive
0.0,0.0,0.0,0,4,16.23,1,0,5,42,0,0,0,0.0,1887,0.0,46,43,1510,0,2401.0,0,0.0,0,0,2833.0,14,0,0.8667,5234.0,0.0,9,Survivalist
0.0,0.0,0.0,0,1,48.89,1,0,0,55,0,0,0,0.0,1441,0.0,28,28,1498,0,0.0,0,0.0,0,0,1793.0,3,0,0.6296,1793.0,0.0,1,Survivalist
0.0,0.0,0.0,0,2,18.05,0,0,0,77,1392,0,0,0.0,1886,0.0,31,28,0,1,0.0,0,0.0,0,0,209.5,3,1504,0.2,209.5,0.0,2,Survivalist
0.0,0.0,0.0,0,1,259.1,1,1,0,11,0,3,2,10.23,1357,0.0,50,48,1453,0,0.0,0,0.0,0,0,274.9,5,0,0.3673,274.9,0.3333333333333333,1,Aggressive
0.0,0.0,0.0,0,2,148.4,0,1,0,23,0,1,1,28.89,1778,0.0,92,88,1521,0,873.2,0,0.0,0,0,3341.0,2,0,0.8132,4214.2,1.0,2,Aggressive
0.0,0.0,0.0,0,0,0.0,0,0,0,74,1082,0,0,0.0,1397,0.0,48,43,0,0,0.0,0,0.0,0,0,130.3,3,1474,0.2553,130.3,0.0,0,Survivalist
0.0,0.0,0.0,0,0,0.0,0,0,0,91,0,0,0,0.0,1495,0.0,94,94,1538,0,0.0,0,0.0,0,0,0.0,1,0,0.0323,0.0,0.0,0,Survivalist
